Timestamp,Time_id
2023-03-08 03:40:00,T10301
2023-03-08 03:41:00,T10302
2023-03-08 03:42:00,T10303
2023-03-08 03:43:00,T10304
2023-03-08 03:44:00,T10305
2023-03-08 03:45:00,T10306
2023-03-08 03:46:00,T10307
2023-03-08 03:47:00,T10308
2023-03-08 03:48:00,T10309
2023-03-08 03:49:00,T10310
2023-03-08 03:50:00,T10311
2023-03-08 03:51:00,T10312
2023-03-08 03:52:00,T10313
2023-03-08 03:53:00,T10314
2023-03-08 03:54:00,T10315
2023-03-08 03:55:00,T10316
2023-03-08 03:56:00,T10317
2023-03-08 03:57:00,T10318
2023-03-08 03:58:00,T10319
2023-03-08 03:59:00,T10320
2023-03-08 04:00:00,T10321
2023-03-08 04:01:00,T10322
2023-03-08 04:02:00,T10323
2023-03-08 04:03:00,T10324
2023-03-08 04:04:00,T10325
2023-03-08 04:05:00,T10326
2023-03-08 04:06:00,T10327
2023-03-08 04:07:00,T10328
2023-03-08 04:08:00,T10329
2023-03-08 04:09:00,T10330
2023-03-08 04:10:00,T10331
2023-03-08 04:11:00,T10332
2023-03-08 04:12:00,T10333
2023-03-08 04:13:00,T10334
2023-03-08 04:14:00,T10335
2023-03-08 04:15:00,T10336
2023-03-08 04:16:00,T10337
2023-03-08 04:17:00,T10338
2023-03-08 04:18:00,T10339
2023-03-08 04:19:00,T10340
2023-03-08 04:20:00,T10341
2023-03-08 04:21:00,T10342
2023-03-08 04:22:00,T10343
2023-03-08 04:23:00,T10344
2023-03-08 04:24:00,T10345
2023-03-08 04:25:00,T10346
2023-03-08 04:26:00,T10347
2023-03-08 04:27:00,T10348
2023-03-08 04:28:00,T10349
2023-03-08 04:29:00,T10350
2023-03-08 04:30:00,T10351
2023-03-08 04:31:00,T10352
2023-03-08 04:32:00,T10353
2023-03-08 04:33:00,T10354
2023-03-08 04:34:00,T10355
2023-03-08 04:35:00,T10356
2023-03-08 04:36:00,T10357
2023-03-08 04:37:00,T10358
2023-03-08 04:38:00,T10359
2023-03-08 04:39:00,T10360
2023-03-08 04:40:00,T10361
2023-03-08 04:41:00,T10362
2023-03-08 04:42:00,T10363
2023-03-08 04:43:00,T10364
2023-03-08 04:44:00,T10365
2023-03-08 04:45:00,T10366
2023-03-08 04:46:00,T10367
2023-03-08 04:47:00,T10368
2023-03-08 04:48:00,T10369
2023-03-08 04:49:00,T10370
2023-03-08 04:50:00,T10371
2023-03-08 04:51:00,T10372
2023-03-08 04:52:00,T10373
2023-03-08 04:53:00,T10374
2023-03-08 04:54:00,T10375
2023-03-08 04:55:00,T10376
2023-03-08 04:56:00,T10377
2023-03-08 04:57:00,T10378
2023-03-08 04:58:00,T10379
2023-03-08 04:59:00,T10380
2023-03-08 05:00:00,T10381
2023-03-08 05:01:00,T10382
2023-03-08 05:02:00,T10383
2023-03-08 05:03:00,T10384
2023-03-08 05:04:00,T10385
2023-03-08 05:05:00,T10386
2023-03-08 05:06:00,T10387
2023-03-08 05:07:00,T10388
2023-03-08 05:08:00,T10389
2023-03-08 05:09:00,T10390
2023-03-08 05:10:00,T10391
2023-03-08 05:11:00,T10392
2023-03-08 05:12:00,T10393
2023-03-08 05:13:00,T10394
2023-03-08 05:14:00,T10395
2023-03-08 05:15:00,T10396
2023-03-08 05:16:00,T10397
2023-03-08 05:17:00,T10398
2023-03-08 05:18:00,T10399
2023-03-08 05:19:00,T10400
2023-03-08 05:20:00,T10401
2023-03-08 05:21:00,T10402
2023-03-08 05:22:00,T10403
2023-03-08 05:23:00,T10404
2023-03-08 05:24:00,T10405
2023-03-08 05:25:00,T10406
2023-03-08 05:26:00,T10407
2023-03-08 05:27:00,T10408
2023-03-08 05:28:00,T10409
2023-03-08 05:29:00,T10410
2023-03-08 05:30:00,T10411
2023-03-08 05:31:00,T10412
2023-03-08 05:32:00,T10413
2023-03-08 05:33:00,T10414
2023-03-08 05:34:00,T10415
2023-03-08 05:35:00,T10416
2023-03-08 05:36:00,T10417
2023-03-08 05:37:00,T10418
2023-03-08 05:38:00,T10419
2023-03-08 05:39:00,T10420
2023-03-08 05:40:00,T10421
2023-03-08 05:41:00,T10422
2023-03-08 05:42:00,T10423
2023-03-08 05:43:00,T10424
2023-03-08 05:44:00,T10425
2023-03-08 05:45:00,T10426
2023-03-08 05:46:00,T10427
2023-03-08 05:47:00,T10428
2023-03-08 05:48:00,T10429
2023-03-08 05:49:00,T10430
2023-03-08 05:50:00,T10431
2023-03-08 05:51:00,T10432
2023-03-08 05:52:00,T10433
2023-03-08 05:53:00,T10434
2023-03-08 05:54:00,T10435
2023-03-08 05:55:00,T10436
2023-03-08 05:56:00,T10437
2023-03-08 05:57:00,T10438
2023-03-08 05:58:00,T10439
2023-03-08 05:59:00,T10440
2023-03-08 06:00:00,T10441
2023-03-08 06:01:00,T10442
2023-03-08 06:02:00,T10443
2023-03-08 06:03:00,T10444
2023-03-08 06:04:00,T10445
2023-03-08 06:05:00,T10446
2023-03-08 06:06:00,T10447
2023-03-08 06:07:00,T10448
2023-03-08 06:08:00,T10449
2023-03-08 06:09:00,T10450
2023-03-08 06:10:00,T10451
2023-03-08 06:11:00,T10452
2023-03-08 06:12:00,T10453
2023-03-08 06:13:00,T10454
2023-03-08 06:14:00,T10455
2023-03-08 06:15:00,T10456
2023-03-08 06:16:00,T10457
2023-03-08 06:17:00,T10458
2023-03-08 06:18:00,T10459
2023-03-08 06:19:00,T10460
2023-03-08 06:20:00,T10461
2023-03-08 06:21:00,T10462
2023-03-08 06:22:00,T10463
2023-03-08 06:23:00,T10464
2023-03-08 06:24:00,T10465
2023-03-08 06:25:00,T10466
2023-03-08 06:26:00,T10467
2023-03-08 06:27:00,T10468
2023-03-08 06:28:00,T10469
2023-03-08 06:29:00,T10470
2023-03-08 06:30:00,T10471
2023-03-08 06:31:00,T10472
2023-03-08 06:32:00,T10473
2023-03-08 06:33:00,T10474
2023-03-08 06:34:00,T10475
2023-03-08 06:35:00,T10476
2023-03-08 06:36:00,T10477
2023-03-08 06:37:00,T10478
2023-03-08 06:38:00,T10479
2023-03-08 06:39:00,T10480
2023-03-08 06:40:00,T10481
2023-03-08 06:41:00,T10482
2023-03-08 06:42:00,T10483
2023-03-08 06:43:00,T10484
2023-03-08 06:44:00,T10485
2023-03-08 06:45:00,T10486
2023-03-08 06:46:00,T10487
2023-03-08 06:47:00,T10488
2023-03-08 06:48:00,T10489
2023-03-08 06:49:00,T10490
2023-03-08 06:50:00,T10491
2023-03-08 06:51:00,T10492
2023-03-08 06:52:00,T10493
2023-03-08 06:53:00,T10494
2023-03-08 06:54:00,T10495
2023-03-08 06:55:00,T10496
2023-03-08 06:56:00,T10497
2023-03-08 06:57:00,T10498
2023-03-08 06:58:00,T10499
2023-03-08 06:59:00,T10500
2023-03-08 07:00:00,T10501
2023-03-08 07:01:00,T10502
2023-03-08 07:02:00,T10503
2023-03-08 07:03:00,T10504
2023-03-08 07:04:00,T10505
2023-03-08 07:05:00,T10506
2023-03-08 07:06:00,T10507
2023-03-08 07:07:00,T10508
2023-03-08 07:08:00,T10509
2023-03-08 07:09:00,T10510
2023-03-08 07:10:00,T10511
2023-03-08 07:11:00,T10512
2023-03-08 07:12:00,T10513
2023-03-08 07:13:00,T10514
2023-03-08 07:14:00,T10515
2023-03-08 07:15:00,T10516
2023-03-08 07:16:00,T10517
2023-03-08 07:17:00,T10518
2023-03-08 07:18:00,T10519
2023-03-08 07:19:00,T10520
2023-03-08 07:20:00,T10521
2023-03-08 07:21:00,T10522
2023-03-08 07:22:00,T10523
2023-03-08 07:23:00,T10524
2023-03-08 07:24:00,T10525
2023-03-08 07:25:00,T10526
2023-03-08 07:26:00,T10527
2023-03-08 07:27:00,T10528
2023-03-08 07:28:00,T10529
2023-03-08 07:29:00,T10530
2023-03-08 07:30:00,T10531
2023-03-08 07:31:00,T10532
2023-03-08 07:32:00,T10533
2023-03-08 07:33:00,T10534
2023-03-08 07:34:00,T10535
2023-03-08 07:35:00,T10536
2023-03-08 07:36:00,T10537
2023-03-08 07:37:00,T10538
2023-03-08 07:38:00,T10539
2023-03-08 07:39:00,T10540
2023-03-08 07:40:00,T10541
2023-03-08 07:41:00,T10542
2023-03-08 07:42:00,T10543
2023-03-08 07:43:00,T10544
2023-03-08 07:44:00,T10545
2023-03-08 07:45:00,T10546
2023-03-08 07:46:00,T10547
2023-03-08 07:47:00,T10548
2023-03-08 07:48:00,T10549
2023-03-08 07:49:00,T10550
2023-03-08 07:50:00,T10551
2023-03-08 07:51:00,T10552
2023-03-08 07:52:00,T10553
2023-03-08 07:53:00,T10554
2023-03-08 07:54:00,T10555
2023-03-08 07:55:00,T10556
2023-03-08 07:56:00,T10557
2023-03-08 07:57:00,T10558
2023-03-08 07:58:00,T10559
2023-03-08 07:59:00,T10560
2023-03-08 08:00:00,T10561
2023-03-08 08:01:00,T10562
2023-03-08 08:02:00,T10563
2023-03-08 08:03:00,T10564
2023-03-08 08:04:00,T10565
2023-03-08 08:05:00,T10566
2023-03-08 08:06:00,T10567
2023-03-08 08:07:00,T10568
2023-03-08 08:08:00,T10569
2023-03-08 08:09:00,T10570
2023-03-08 08:10:00,T10571
2023-03-08 08:11:00,T10572
2023-03-08 08:12:00,T10573
2023-03-08 08:13:00,T10574
2023-03-08 08:14:00,T10575
2023-03-08 08:15:00,T10576
2023-03-08 08:16:00,T10577
2023-03-08 08:17:00,T10578
2023-03-08 08:18:00,T10579
2023-03-08 08:19:00,T10580
2023-03-08 08:20:00,T10581
2023-03-08 08:21:00,T10582
2023-03-08 08:22:00,T10583
2023-03-08 08:23:00,T10584
2023-03-08 08:24:00,T10585
2023-03-08 08:25:00,T10586
2023-03-08 08:26:00,T10587
2023-03-08 08:27:00,T10588
2023-03-08 08:28:00,T10589
2023-03-08 08:29:00,T10590
2023-03-08 08:30:00,T10591
2023-03-08 08:31:00,T10592
2023-03-08 08:32:00,T10593
2023-03-08 08:33:00,T10594
2023-03-08 08:34:00,T10595
2023-03-08 08:35:00,T10596
2023-03-08 08:36:00,T10597
2023-03-08 08:37:00,T10598
2023-03-08 08:38:00,T10599
2023-03-08 08:39:00,T10600
2023-03-08 08:40:00,T10601
2023-03-08 08:41:00,T10602
2023-03-08 08:42:00,T10603
2023-03-08 08:43:00,T10604
2023-03-08 08:44:00,T10605
2023-03-08 08:45:00,T10606
2023-03-08 08:46:00,T10607
2023-03-08 08:47:00,T10608
2023-03-08 08:48:00,T10609
2023-03-08 08:49:00,T10610
2023-03-08 08:50:00,T10611
2023-03-08 08:51:00,T10612
2023-03-08 08:52:00,T10613
2023-03-08 08:53:00,T10614
2023-03-08 08:54:00,T10615
2023-03-08 08:55:00,T10616
2023-03-08 08:56:00,T10617
2023-03-08 08:57:00,T10618
2023-03-08 08:58:00,T10619
2023-03-08 08:59:00,T10620
2023-03-08 09:00:00,T10621
2023-03-08 09:01:00,T10622
2023-03-08 09:02:00,T10623
2023-03-08 09:03:00,T10624
2023-03-08 09:04:00,T10625
2023-03-08 09:05:00,T10626
2023-03-08 09:06:00,T10627
2023-03-08 09:07:00,T10628
2023-03-08 09:08:00,T10629
2023-03-08 09:09:00,T10630
2023-03-08 09:10:00,T10631
2023-03-08 09:11:00,T10632
2023-03-08 09:12:00,T10633
2023-03-08 09:13:00,T10634
2023-03-08 09:14:00,T10635
2023-03-08 09:15:00,T10636
2023-03-08 09:16:00,T10637
2023-03-08 09:17:00,T10638
2023-03-08 09:18:00,T10639
2023-03-08 09:19:00,T10640
2023-03-08 09:20:00,T10641
2023-03-08 09:21:00,T10642
2023-03-08 09:22:00,T10643
2023-03-08 09:23:00,T10644
2023-03-08 09:24:00,T10645
2023-03-08 09:25:00,T10646
2023-03-08 09:26:00,T10647
2023-03-08 09:27:00,T10648
2023-03-08 09:28:00,T10649
2023-03-08 09:29:00,T10650
2023-03-08 09:30:00,T10651
2023-03-08 09:31:00,T10652
2023-03-08 09:32:00,T10653
2023-03-08 09:33:00,T10654
2023-03-08 09:34:00,T10655
2023-03-08 09:35:00,T10656
2023-03-08 09:36:00,T10657
2023-03-08 09:37:00,T10658
2023-03-08 09:38:00,T10659
2023-03-08 09:39:00,T10660
2023-03-08 09:40:00,T10661
2023-03-08 09:41:00,T10662
2023-03-08 09:42:00,T10663
2023-03-08 09:43:00,T10664
2023-03-08 09:44:00,T10665
2023-03-08 09:45:00,T10666
2023-03-08 09:46:00,T10667
2023-03-08 09:47:00,T10668
2023-03-08 09:48:00,T10669
2023-03-08 09:49:00,T10670
2023-03-08 09:50:00,T10671
2023-03-08 09:51:00,T10672
2023-03-08 09:52:00,T10673
2023-03-08 09:53:00,T10674
2023-03-08 09:54:00,T10675
2023-03-08 09:55:00,T10676
2023-03-08 09:56:00,T10677
2023-03-08 09:57:00,T10678
2023-03-08 09:58:00,T10679
2023-03-08 09:59:00,T10680
2023-03-08 10:00:00,T10681
2023-03-08 10:01:00,T10682
2023-03-08 10:02:00,T10683
2023-03-08 10:03:00,T10684
2023-03-08 10:04:00,T10685
2023-03-08 10:05:00,T10686
2023-03-08 10:06:00,T10687
2023-03-08 10:07:00,T10688
2023-03-08 10:08:00,T10689
2023-03-08 10:09:00,T10690
2023-03-08 10:10:00,T10691
2023-03-08 10:11:00,T10692
2023-03-08 10:12:00,T10693
2023-03-08 10:13:00,T10694
2023-03-08 10:14:00,T10695
2023-03-08 10:15:00,T10696
2023-03-08 10:16:00,T10697
2023-03-08 10:17:00,T10698
2023-03-08 10:18:00,T10699
2023-03-08 10:19:00,T10700
2023-03-08 10:20:00,T10701
2023-03-08 10:21:00,T10702
2023-03-08 10:22:00,T10703
2023-03-08 10:23:00,T10704
2023-03-08 10:24:00,T10705
2023-03-08 10:25:00,T10706
2023-03-08 10:26:00,T10707
2023-03-08 10:27:00,T10708
2023-03-08 10:28:00,T10709
2023-03-08 10:29:00,T10710
2023-03-08 10:30:00,T10711
2023-03-08 10:31:00,T10712
2023-03-08 10:32:00,T10713
2023-03-08 10:33:00,T10714
2023-03-08 10:34:00,T10715
2023-03-08 10:35:00,T10716
2023-03-08 10:36:00,T10717
2023-03-08 10:37:00,T10718
2023-03-08 10:38:00,T10719
2023-03-08 10:39:00,T10720
2023-03-08 10:40:00,T10721
2023-03-08 10:41:00,T10722
2023-03-08 10:42:00,T10723
2023-03-08 10:43:00,T10724
2023-03-08 10:44:00,T10725
2023-03-08 10:45:00,T10726
2023-03-08 10:46:00,T10727
2023-03-08 10:47:00,T10728
2023-03-08 10:48:00,T10729
2023-03-08 10:49:00,T10730
2023-03-08 10:50:00,T10731
2023-03-08 10:51:00,T10732
2023-03-08 10:52:00,T10733
2023-03-08 10:53:00,T10734
2023-03-08 10:54:00,T10735
2023-03-08 10:55:00,T10736
2023-03-08 10:56:00,T10737
2023-03-08 10:57:00,T10738
2023-03-08 10:58:00,T10739
2023-03-08 10:59:00,T10740
2023-03-08 11:00:00,T10741
2023-03-08 11:01:00,T10742
2023-03-08 11:02:00,T10743
2023-03-08 11:03:00,T10744
2023-03-08 11:04:00,T10745
2023-03-08 11:05:00,T10746
2023-03-08 11:06:00,T10747
2023-03-08 11:07:00,T10748
2023-03-08 11:08:00,T10749
2023-03-08 11:09:00,T10750
2023-03-08 11:10:00,T10751
2023-03-08 11:11:00,T10752
2023-03-08 11:12:00,T10753
2023-03-08 11:13:00,T10754
2023-03-08 11:14:00,T10755
2023-03-08 11:15:00,T10756
2023-03-08 11:16:00,T10757
2023-03-08 11:17:00,T10758
2023-03-08 11:18:00,T10759
2023-03-08 11:19:00,T10760
2023-03-08 11:20:00,T10761
2023-03-08 11:21:00,T10762
2023-03-08 11:22:00,T10763
2023-03-08 11:23:00,T10764
2023-03-08 11:24:00,T10765
2023-03-08 11:25:00,T10766
2023-03-08 11:26:00,T10767
2023-03-08 11:27:00,T10768
2023-03-08 11:28:00,T10769
2023-03-08 11:29:00,T10770
2023-03-08 11:30:00,T10771
2023-03-08 11:31:00,T10772
2023-03-08 11:32:00,T10773
2023-03-08 11:33:00,T10774
2023-03-08 11:34:00,T10775
2023-03-08 11:35:00,T10776
2023-03-08 11:36:00,T10777
2023-03-08 11:37:00,T10778
2023-03-08 11:38:00,T10779
2023-03-08 11:39:00,T10780
2023-03-08 11:40:00,T10781
2023-03-08 11:41:00,T10782
2023-03-08 11:42:00,T10783
2023-03-08 11:43:00,T10784
2023-03-08 11:44:00,T10785
2023-03-08 11:45:00,T10786
2023-03-08 11:46:00,T10787
2023-03-08 11:47:00,T10788
2023-03-08 11:48:00,T10789
2023-03-08 11:49:00,T10790
2023-03-08 11:50:00,T10791
2023-03-08 11:51:00,T10792
2023-03-08 11:52:00,T10793
2023-03-08 11:53:00,T10794
2023-03-08 11:54:00,T10795
2023-03-08 11:55:00,T10796
2023-03-08 11:56:00,T10797
2023-03-08 11:57:00,T10798
2023-03-08 11:58:00,T10799
2023-03-08 11:59:00,T10800
2023-03-08 12:00:00,T10801
2023-03-08 12:01:00,T10802
2023-03-08 12:02:00,T10803
2023-03-08 12:03:00,T10804
2023-03-08 12:04:00,T10805
2023-03-08 12:05:00,T10806
2023-03-08 12:06:00,T10807
2023-03-08 12:07:00,T10808
2023-03-08 12:08:00,T10809
2023-03-08 12:09:00,T10810
2023-03-08 12:10:00,T10811
2023-03-08 12:11:00,T10812
2023-03-08 12:12:00,T10813
2023-03-08 12:13:00,T10814
2023-03-08 12:14:00,T10815
2023-03-08 12:15:00,T10816
2023-03-08 12:16:00,T10817
2023-03-08 12:17:00,T10818
2023-03-08 12:18:00,T10819
2023-03-08 12:19:00,T10820
2023-03-08 12:20:00,T10821
2023-03-08 12:21:00,T10822
2023-03-08 12:22:00,T10823
2023-03-08 12:23:00,T10824
2023-03-08 12:24:00,T10825
2023-03-08 12:25:00,T10826
2023-03-08 12:26:00,T10827
2023-03-08 12:27:00,T10828
2023-03-08 12:28:00,T10829
2023-03-08 12:29:00,T10830
2023-03-08 12:30:00,T10831
2023-03-08 12:31:00,T10832
2023-03-08 12:32:00,T10833
2023-03-08 12:33:00,T10834
2023-03-08 12:34:00,T10835
2023-03-08 12:35:00,T10836
2023-03-08 12:36:00,T10837
2023-03-08 12:37:00,T10838
2023-03-08 12:38:00,T10839
2023-03-08 12:39:00,T10840
2023-03-08 12:40:00,T10841
2023-03-08 12:41:00,T10842
2023-03-08 12:42:00,T10843
2023-03-08 12:43:00,T10844
2023-03-08 12:44:00,T10845
2023-03-08 12:45:00,T10846
2023-03-08 12:46:00,T10847
2023-03-08 12:47:00,T10848
2023-03-08 12:48:00,T10849
2023-03-08 12:49:00,T10850
2023-03-08 12:50:00,T10851
2023-03-08 12:51:00,T10852
2023-03-08 12:52:00,T10853
2023-03-08 12:53:00,T10854
2023-03-08 12:54:00,T10855
2023-03-08 12:55:00,T10856
2023-03-08 12:56:00,T10857
2023-03-08 12:57:00,T10858
2023-03-08 12:58:00,T10859
2023-03-08 12:59:00,T10860
2023-03-08 13:00:00,T10861
2023-03-08 13:01:00,T10862
2023-03-08 13:02:00,T10863
2023-03-08 13:03:00,T10864
2023-03-08 13:04:00,T10865
2023-03-08 13:05:00,T10866
2023-03-08 13:06:00,T10867
2023-03-08 13:07:00,T10868
2023-03-08 13:08:00,T10869
2023-03-08 13:09:00,T10870
2023-03-08 13:10:00,T10871
2023-03-08 13:11:00,T10872
2023-03-08 13:12:00,T10873
2023-03-08 13:13:00,T10874
2023-03-08 13:14:00,T10875
2023-03-08 13:15:00,T10876
2023-03-08 13:16:00,T10877
2023-03-08 13:17:00,T10878
2023-03-08 13:18:00,T10879
2023-03-08 13:19:00,T10880
2023-03-08 13:20:00,T10881
2023-03-08 13:21:00,T10882
2023-03-08 13:22:00,T10883
2023-03-08 13:23:00,T10884
2023-03-08 13:24:00,T10885
2023-03-08 13:25:00,T10886
2023-03-08 13:26:00,T10887
2023-03-08 13:27:00,T10888
2023-03-08 13:28:00,T10889
2023-03-08 13:29:00,T10890
2023-03-08 13:30:00,T10891
2023-03-08 13:31:00,T10892
2023-03-08 13:32:00,T10893
2023-03-08 13:33:00,T10894
2023-03-08 13:34:00,T10895
2023-03-08 13:35:00,T10896
2023-03-08 13:36:00,T10897
2023-03-08 13:37:00,T10898
2023-03-08 13:38:00,T10899
2023-03-08 13:39:00,T10900
2023-03-08 13:40:00,T10901
2023-03-08 13:41:00,T10902
2023-03-08 13:42:00,T10903
2023-03-08 13:43:00,T10904
2023-03-08 13:44:00,T10905
2023-03-08 13:45:00,T10906
2023-03-08 13:46:00,T10907
2023-03-08 13:47:00,T10908
2023-03-08 13:48:00,T10909
2023-03-08 13:49:00,T10910
2023-03-08 13:50:00,T10911
2023-03-08 13:51:00,T10912
2023-03-08 13:52:00,T10913
2023-03-08 13:53:00,T10914
2023-03-08 13:54:00,T10915
2023-03-08 13:55:00,T10916
2023-03-08 13:56:00,T10917
2023-03-08 13:57:00,T10918
2023-03-08 13:58:00,T10919
2023-03-08 13:59:00,T10920
2023-03-08 14:00:00,T10921
2023-03-08 14:01:00,T10922
2023-03-08 14:02:00,T10923
2023-03-08 14:03:00,T10924
2023-03-08 14:04:00,T10925
2023-03-08 14:05:00,T10926
2023-03-08 14:06:00,T10927
2023-03-08 14:07:00,T10928
2023-03-08 14:08:00,T10929
2023-03-08 14:09:00,T10930
2023-03-08 14:10:00,T10931
2023-03-08 14:11:00,T10932
2023-03-08 14:12:00,T10933
2023-03-08 14:13:00,T10934
2023-03-08 14:14:00,T10935
2023-03-08 14:15:00,T10936
2023-03-08 14:16:00,T10937
2023-03-08 14:17:00,T10938
2023-03-08 14:18:00,T10939
2023-03-08 14:19:00,T10940
2023-03-08 14:20:00,T10941
2023-03-08 14:21:00,T10942
2023-03-08 14:22:00,T10943
2023-03-08 14:23:00,T10944
2023-03-08 14:24:00,T10945
2023-03-08 14:25:00,T10946
2023-03-08 14:26:00,T10947
2023-03-08 14:27:00,T10948
2023-03-08 14:28:00,T10949
2023-03-08 14:29:00,T10950
2023-03-08 14:30:00,T10951
2023-03-08 14:31:00,T10952
2023-03-08 14:32:00,T10953
2023-03-08 14:33:00,T10954
2023-03-08 14:34:00,T10955
2023-03-08 14:35:00,T10956
2023-03-08 14:36:00,T10957
2023-03-08 14:37:00,T10958
2023-03-08 14:38:00,T10959
2023-03-08 14:39:00,T10960
2023-03-08 14:40:00,T10961
2023-03-08 14:41:00,T10962
2023-03-08 14:42:00,T10963
2023-03-08 14:43:00,T10964
2023-03-08 14:44:00,T10965
2023-03-08 14:45:00,T10966
2023-03-08 14:46:00,T10967
2023-03-08 14:47:00,T10968
2023-03-08 14:48:00,T10969
2023-03-08 14:49:00,T10970
2023-03-08 14:50:00,T10971
2023-03-08 14:51:00,T10972
2023-03-08 14:52:00,T10973
2023-03-08 14:53:00,T10974
2023-03-08 14:54:00,T10975
2023-03-08 14:55:00,T10976
2023-03-08 14:56:00,T10977
2023-03-08 14:57:00,T10978
2023-03-08 14:58:00,T10979
2023-03-08 14:59:00,T10980
2023-03-08 15:00:00,T10981
2023-03-08 15:01:00,T10982
2023-03-08 15:02:00,T10983
2023-03-08 15:03:00,T10984
2023-03-08 15:04:00,T10985
2023-03-08 15:05:00,T10986
2023-03-08 15:06:00,T10987
2023-03-08 15:07:00,T10988
2023-03-08 15:08:00,T10989
2023-03-08 15:09:00,T10990
2023-03-08 15:10:00,T10991
2023-03-08 15:11:00,T10992
2023-03-08 15:12:00,T10993
2023-03-08 15:13:00,T10994
2023-03-08 15:14:00,T10995
2023-03-08 15:15:00,T10996
2023-03-08 15:16:00,T10997
2023-03-08 15:17:00,T10998
2023-03-08 15:18:00,T10999
2023-03-08 15:19:00,T11000
2023-03-08 15:20:00,T11001
2023-03-08 15:21:00,T11002
2023-03-08 15:22:00,T11003
2023-03-08 15:23:00,T11004
2023-03-08 15:24:00,T11005
2023-03-08 15:25:00,T11006
2023-03-08 15:26:00,T11007
2023-03-08 15:27:00,T11008
2023-03-08 15:28:00,T11009
2023-03-08 15:29:00,T11010
2023-03-08 15:30:00,T11011
2023-03-08 15:31:00,T11012
2023-03-08 15:32:00,T11013
2023-03-08 15:33:00,T11014
2023-03-08 15:34:00,T11015
2023-03-08 15:35:00,T11016
2023-03-08 15:36:00,T11017
2023-03-08 15:37:00,T11018
2023-03-08 15:38:00,T11019
2023-03-08 15:39:00,T11020
2023-03-08 15:40:00,T11021
2023-03-08 15:41:00,T11022
2023-03-08 15:42:00,T11023
2023-03-08 15:43:00,T11024
2023-03-08 15:44:00,T11025
2023-03-08 15:45:00,T11026
2023-03-08 15:46:00,T11027
2023-03-08 15:47:00,T11028
2023-03-08 15:48:00,T11029
2023-03-08 15:49:00,T11030
2023-03-08 15:50:00,T11031
2023-03-08 15:51:00,T11032
2023-03-08 15:52:00,T11033
2023-03-08 15:53:00,T11034
2023-03-08 15:54:00,T11035
2023-03-08 15:55:00,T11036
2023-03-08 15:56:00,T11037
2023-03-08 15:57:00,T11038
2023-03-08 15:58:00,T11039
2023-03-08 15:59:00,T11040
2023-03-08 16:00:00,T11041
2023-03-08 16:01:00,T11042
2023-03-08 16:02:00,T11043
2023-03-08 16:03:00,T11044
2023-03-08 16:04:00,T11045
2023-03-08 16:05:00,T11046
2023-03-08 16:06:00,T11047
2023-03-08 16:07:00,T11048
2023-03-08 16:08:00,T11049
2023-03-08 16:09:00,T11050
2023-03-08 16:10:00,T11051
2023-03-08 16:11:00,T11052
2023-03-08 16:12:00,T11053
2023-03-08 16:13:00,T11054
2023-03-08 16:14:00,T11055
2023-03-08 16:15:00,T11056
2023-03-08 16:16:00,T11057
2023-03-08 16:17:00,T11058
2023-03-08 16:18:00,T11059
2023-03-08 16:19:00,T11060
2023-03-08 16:20:00,T11061
2023-03-08 16:21:00,T11062
2023-03-08 16:22:00,T11063
2023-03-08 16:23:00,T11064
2023-03-08 16:24:00,T11065
2023-03-08 16:25:00,T11066
2023-03-08 16:26:00,T11067
2023-03-08 16:27:00,T11068
2023-03-08 16:28:00,T11069
2023-03-08 16:29:00,T11070
2023-03-08 16:30:00,T11071
2023-03-08 16:31:00,T11072
2023-03-08 16:32:00,T11073
2023-03-08 16:33:00,T11074
2023-03-08 16:34:00,T11075
2023-03-08 16:35:00,T11076
2023-03-08 16:36:00,T11077
2023-03-08 16:37:00,T11078
2023-03-08 16:38:00,T11079
2023-03-08 16:39:00,T11080
2023-03-08 16:40:00,T11081
2023-03-08 16:41:00,T11082
2023-03-08 16:42:00,T11083
2023-03-08 16:43:00,T11084
2023-03-08 16:44:00,T11085
2023-03-08 16:45:00,T11086
2023-03-08 16:46:00,T11087
2023-03-08 16:47:00,T11088
2023-03-08 16:48:00,T11089
2023-03-08 16:49:00,T11090
2023-03-08 16:50:00,T11091
2023-03-08 16:51:00,T11092
2023-03-08 16:52:00,T11093
2023-03-08 16:53:00,T11094
2023-03-08 16:54:00,T11095
2023-03-08 16:55:00,T11096
2023-03-08 16:56:00,T11097
2023-03-08 16:57:00,T11098
2023-03-08 16:58:00,T11099
2023-03-08 16:59:00,T11100
2023-03-08 17:00:00,T11101
2023-03-08 17:01:00,T11102
2023-03-08 17:02:00,T11103
2023-03-08 17:03:00,T11104
2023-03-08 17:04:00,T11105
2023-03-08 17:05:00,T11106
2023-03-08 17:06:00,T11107
2023-03-08 17:07:00,T11108
2023-03-08 17:08:00,T11109
2023-03-08 17:09:00,T11110
2023-03-08 17:10:00,T11111
2023-03-08 17:11:00,T11112
2023-03-08 17:12:00,T11113
2023-03-08 17:13:00,T11114
2023-03-08 17:14:00,T11115
2023-03-08 17:15:00,T11116
2023-03-08 17:16:00,T11117
2023-03-08 17:17:00,T11118
2023-03-08 17:18:00,T11119
2023-03-08 17:19:00,T11120
2023-03-08 17:20:00,T11121
2023-03-08 17:21:00,T11122
